iso3,country,hdicode,region,hdi_rank_2023,year,hdi,norm_hdi
GBR,Scotland,Very High,Developed,13.0,2020,0.93,1.5438605749368564
GBR,Scotland,Very High,Developed,13.0,2021,0.941,1.6102536975296893
GBR,Scotland,Very High,Developed,13.0,2022,0.946,1.640432389617341
GBR,Scotland,Very High,Developed,13.0,2023,0.946,1.640432389617341
GBR,Wales,Very High,Developed,13.0,1990,0.812,0.831643441668278
GBR,Wales,Very High,Developed,13.0,1991,0.816,0.8557863953383986
GBR,Wales,Very High,Developed,13.0,1992,0.824,0.9040723026786414
GBR,Wales,Very High,Developed,13.0,1993,0.827,0.9221795179312323
GBR,Wales,Very High,Developed,13.0,1994,0.836,0.9765011636890053
GBR,Wales,Very High,Developed,13.0,1995,0.835,0.970465425271475
GBR,Wales,Very High,Developed,13.0,1996,0.841,1.006679855776657
GBR,Wales,Very High,Developed,13.0,1997,0.849,1.0549657631168996
GBR,Wales,Very High,Developed,13.0,1998,0.856,1.097215932039612
GBR,Wales,Very High,Developed,13.0,1999,0.862,1.133430362544794
GBR,Wales,Very High,Developed,13.0,2000,0.87,1.1817162698850365
GBR,Wales,Very High,Developed,13.0,2001,0.876,1.2179307003902184
GBR,Wales,Very High,Developed,13.0,2002,0.881,1.2481093924778701
GBR,Wales,Very High,Developed,13.0,2003,0.886,1.2782880845655218
GBR,Wales,Very High,Developed,13.0,2004,0.897,1.3446812071583554
GBR,Wales,Very High,Developed,13.0,2005,0.903,1.3808956376635375
GBR,Wales,Very High,Developed,13.0,2006,0.902,1.374859899246007
GBR,Wales,Very High,Developed,13.0,2007,0.905,1.392967114498598
GBR,Wales,Very High,Developed,13.0,2008,0.91,1.4231458065862497
GBR,Wales,Very High,Developed,13.0,2009,0.915,1.4533244986739013
GBR,Wales,Very High,Developed,13.0,2010,0.921,1.4895389291790835
GBR,Wales,Very High,Developed,13.0,2011,0.916,1.4593602370914318
GBR,Wales,Very High,Developed,13.0,2012,0.917,1.465395975508962
GBR,Wales,Very High,Developed,13.0,2013,0.931,1.5498963133543866
GBR,Wales,Very High,Developed,13.0,2014,0.932,1.555932051771917
GBR,Wales,Very High,Developed,13.0,2015,0.931,1.5498963133543866
GBR,Wales,Very High,Developed,13.0,2016,0.934,1.5680035286069778
GBR,Wales,Very High,Developed,13.0,2017,0.937,1.5861107438595687
GBR,Wales,Very High,Developed,13.0,2018,0.936,1.5800750054420383
GBR,Wales,Very High,Developed,13.0,2019,0.941,1.6102536975296893
GBR,Wales,Very High,Developed,13.0,2020,0.93,1.5438605749368564
GBR,Wales,Very High,Developed,13.0,2021,0.941,1.6102536975296893
GBR,Wales,Very High,Developed,13.0,2022,0.946,1.640432389617341
GBR,Wales,Very High,Developed,13.0,2023,0.946,1.640432389617341
SRB,FR Yugoslavia,Very High,ECA,62.0,1990,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1991,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1992,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1993,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1994,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1995,0.686,0.071140401059457
SRB,FR Yugoslavia,Very High,ECA,62.0,1996,0.692,0.1073548315646383
SRB,FR Yugoslavia,Very High,ECA,62.0,1997,0.698,0.1435692620698203
SRB,FR Yugoslavia,Very High,ECA,62.0,1998,0.699,0.14960500048735062
SRB,FR Yugoslavia,Very High,ECA,62.0,1999,0.685,0.06510466264192667
SRB,FR Yugoslavia,Very High,ECA,62.0,2000,0.701,0.16167647732241128
SRB,FR Yugoslavia,Very High,ECA,62.0,2001,0.707,0.19789090782759328
SRB,FR Yugoslavia,Very High,ECA,62.0,2002,0.711,0.2220338614977146
SRB,FR Yugoslavia,Very High,ECA,62.0,2003,0.72,0.2763555072554876
SRB,FR Yugoslavia,Very High,ECA,62.0,2004,0.732,0.3487843682658515
SRB,FR Yugoslavia,Very High,ECA,62.0,2005,0.743,0.41517749085868516
SRB,FR Yugoslavia,Very High,ECA,62.0,2006,0.753,0.4755348750339885
SRB,FR Yugoslavia,Very High,ECA,62.0,2007,0.763,0.5358922592092918
SRB,FR Yugoslavia,Very High,ECA,62.0,2008,0.773,0.5962496433845951
SRB,FR Yugoslavia,Very High,ECA,62.0,2009,0.774,0.6022853818021254
SRB,FR Yugoslavia,Very High,ECA,62.0,2010,0.775,0.6083211202196558
SRB,FR Yugoslavia,Very High,ECA,62.0,2011,0.785,0.6686785043949591
SRB,FR Yugoslavia,Very High,ECA,62.0,2012,0.788,0.6867857196475501
SRB,FR Yugoslavia,Very High,ECA,62.0,2013,0.792,0.7109286733176714
SRB,FR Yugoslavia,Very High,ECA,62.0,2014,0.795,0.7290358885702624
SRB,FR Yugoslavia,Very High,ECA,62.0,2015,0.802,0.7712860574929747
SRB,FR Yugoslavia,Very High,ECA,62.0,2016,0.806,0.7954290111630961
SRB,FR Yugoslavia,Very High,ECA,62.0,2017,0.808,0.8075004879981567
SRB,FR Yugoslavia,Very High,ECA,62.0,2018,0.814,0.843714918503338
SRB,FR Yugoslavia,Very High,ECA,62.0,2019,0.817,0.861822133755929
SRB,FR Yugoslavia,Very High,ECA,62.0,2020,0.809,0.813536226415687
SRB,FR Yugoslavia,Very High,ECA,62.0,2021,0.807,0.8014647495806263
SRB,FR Yugoslavia,Very High,ECA,62.0,2022,0.826,0.916143779513702
SRB,FR Yugoslavia,Very High,ECA,62.0,2023,0.833,0.9583939484364142
SRB,Serbia and Montenegro,Very High,ECA,62.0,1990,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1991,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1992,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1993,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1994,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1995,0.686,0.071140401059457
SRB,Serbia and Montenegro,Very High,ECA,62.0,1996,0.692,0.1073548315646383
SRB,Serbia and Montenegro,Very High,ECA,62.0,1997,0.698,0.1435692620698203
SRB,Serbia and Montenegro,Very High,ECA,62.0,1998,0.699,0.14960500048735062
SRB,Serbia and Montenegro,Very High,ECA,62.0,1999,0.685,0.06510466264192667
SRB,Serbia and Montenegro,Very High,ECA,62.0,2000,0.701,0.16167647732241128
SRB,Serbia and Montenegro,Very High,ECA,62.0,2001,0.707,0.19789090782759328
SRB,Serbia and Montenegro,Very High,ECA,62.0,2002,0.711,0.2220338614977146
SRB,Serbia and Montenegro,Very High,ECA,62.0,2003,0.72,0.2763555072554876
SRB,Serbia and Montenegro,Very High,ECA,62.0,2004,0.732,0.3487843682658515
SRB,Serbia and Montenegro,Very High,ECA,62.0,2005,0.743,0.41517749085868516
SRB,Serbia and Montenegro,Very High,ECA,62.0,2006,0.753,0.4755348750339885
SRB,Serbia and Montenegro,Very High,ECA,62.0,2007,0.763,0.5358922592092918
SRB,Serbia and Montenegro,Very High,ECA,62.0,2008,0.773,0.5962496433845951
SRB,Serbia and Montenegro,Very High,ECA,62.0,2009,0.774,0.6022853818021254
SRB,Serbia and Montenegro,Very High,ECA,62.0,2010,0.775,0.6083211202196558
SRB,Serbia and Montenegro,Very High,ECA,62.0,2011,0.785,0.6686785043949591
SRB,Serbia and Montenegro,Very High,ECA,62.0,2012,0.788,0.6867857196475501
SRB,Serbia and Montenegro,Very High,ECA,62.0,2013,0.792,0.7109286733176714
SRB,Serbia and Montenegro,Very High,ECA,62.0,2014,0.795,0.7290358885702624
SRB,Serbia and Montenegro,Very High,ECA,62.0,2015,0.802,0.7712860574929747
SRB,Serbia and Montenegro,Very High,ECA,62.0,2016,0.806,0.7954290111630961
SRB,Serbia and Montenegro,Very High,ECA,62.0,2017,0.808,0.8075004879981567
SRB,Serbia and Montenegro,Very High,ECA,62.0,2018,0.814,0.843714918503338
SRB,Serbia and Montenegro,Very High,ECA,62.0,2019,0.817,0.861822133755929
SRB,Serbia and Montenegro,Very High,ECA,62.0,2020,0.809,0.813536226415687
SRB,Serbia and Montenegro,Very High,ECA,62.0,2021,0.807,0.8014647495806263
SRB,Serbia and Montenegro,Very High,ECA,62.0,2022,0.826,0.916143779513702
SRB,Serbia and Montenegro,Very High,ECA,62.0,2023,0.833,0.9583939484364142
