country,iso3,year,gdp_per_capita,norm_gdp_per_capita
England,GBR,2023,49200.8101526146,2.1730600948960412
England,GBR,2024,52636.7865943853,2.359992601862737
Scotland,GBR,1990,19095.4669984608,0.5351945960282884
Scotland,GBR,1991,19900.7266505069,0.5790043275753802
Scotland,GBR,1992,20487.1707852878,0.6109095149852258
Scotland,GBR,1993,18389.0195675099,0.4967606918540856
Scotland,GBR,1994,19709.2380983653,0.5685864927287579
Scotland,GBR,1995,23168.9529580171,0.7568104759442401
Scotland,GBR,1996,24406.400298359,0.8241331533518224
Scotland,GBR,1997,26766.0056249684,0.9525062509647246
Scotland,GBR,1998,28274.5045119699,1.0345753464554786
Scotland,GBR,1999,28762.0913570256,1.0611022545571165
Scotland,GBR,2000,28280.926786099,1.0349247469312168
Scotland,GBR,2001,27906.5695029641,1.014558034113598
Scotland,GBR,2002,30077.741432188,1.1326795109815775
Scotland,GBR,2003,34442.6875402308,1.3701521283230598
Scotland,GBR,2004,40366.8886650968,1.6924552019365147
Scotland,GBR,2005,42104.7884375024,1.7870047329994254
Scotland,GBR,2006,44512.4590296865,1.917992796327072
Scotland,GBR,2007,50397.6854954706,2.238175473932632
Scotland,GBR,2008,47396.1202078484,2.074876879326938
Scotland,GBR,2009,38744.131693043,1.6041699548969934
Scotland,GBR,2010,39598.957119545,1.6506762865622202
Scotland,GBR,2011,42109.6418795749,1.7872687819850355
Scotland,GBR,2012,42490.1465463521,1.8079699400047728
Scotland,GBR,2013,43419.0352598932,1.8585056461884342
Scotland,GBR,2014,47426.6209829995,2.0765362580974407
Scotland,GBR,2015,44983.885522934,1.9436405089137911
Scotland,GBR,2016,40988.1044233026,1.7262521213905904
Scotland,GBR,2017,40629.2340347345,1.7067279649977791
Scotland,GBR,2018,43315.4874501318,1.8528721815830613
Scotland,GBR,2019,42794.0022648288,1.8245010519531841
Scotland,GBR,2020,40404.8062238951,1.6945180869546002
Scotland,GBR,2021,46926.475736105,2.0493261166910917
Scotland,GBR,2022,46062.9914079698,2.0023487019968327
Scotland,GBR,2023,49200.8101526146,2.1730600948960412
Scotland,GBR,2024,52636.7865943853,2.359992601862737
Wales,GBR,1990,19095.4669984608,0.5351945960282884
Wales,GBR,1991,19900.7266505069,0.5790043275753802
Wales,GBR,1992,20487.1707852878,0.6109095149852258
Wales,GBR,1993,18389.0195675099,0.4967606918540856
Wales,GBR,1994,19709.2380983653,0.5685864927287579
Wales,GBR,1995,23168.9529580171,0.7568104759442401
Wales,GBR,1996,24406.400298359,0.8241331533518224
Wales,GBR,1997,26766.0056249684,0.9525062509647246
Wales,GBR,1998,28274.5045119699,1.0345753464554786
Wales,GBR,1999,28762.0913570256,1.0611022545571165
Wales,GBR,2000,28280.926786099,1.0349247469312168
Wales,GBR,2001,27906.5695029641,1.014558034113598
Wales,GBR,2002,30077.741432188,1.1326795109815775
Wales,GBR,2003,34442.6875402308,1.3701521283230598
Wales,GBR,2004,40366.8886650968,1.6924552019365147
Wales,GBR,2005,42104.7884375024,1.7870047329994254
Wales,GBR,2006,44512.4590296865,1.917992796327072
Wales,GBR,2007,50397.6854954706,2.238175473932632
Wales,GBR,2008,47396.1202078484,2.074876879326938
Wales,GBR,2009,38744.131693043,1.6041699548969934
Wales,GBR,2010,39598.957119545,1.6506762865622202
Wales,GBR,2011,42109.6418795749,1.7872687819850355
Wales,GBR,2012,42490.1465463521,1.8079699400047728
Wales,GBR,2013,43419.0352598932,1.8585056461884342
Wales,GBR,2014,47426.6209829995,2.0765362580974407
Wales,GBR,2015,44983.885522934,1.9436405089137911
Wales,GBR,2016,40988.1044233026,1.7262521213905904
Wales,GBR,2017,40629.2340347345,1.7067279649977791
Wales,GBR,2018,43315.4874501318,1.8528721815830613
Wales,GBR,2019,42794.0022648288,1.8245010519531841
Wales,GBR,2020,40404.8062238951,1.6945180869546002
Wales,GBR,2021,46926.475736105,2.0493261166910917
Wales,GBR,2022,46062.9914079698,2.0023487019968327
Wales,GBR,2023,49200.8101526146,2.1730600948960412
Wales,GBR,2024,52636.7865943853,2.359992601862737
FR Yugoslavia,SRB,1990,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1991,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1992,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1993,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1994,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1995,2349.40645150289,-0.3758660974628751
FR Yugoslavia,SRB,1996,3053.90516860949,-0.3375382120494086
FR Yugoslavia,SRB,1997,3573.50440240049,-0.3092696866282999
FR Yugoslavia,SRB,1998,2775.47372982047,-0.35268612931637133
FR Yugoslavia,SRB,1999,2768.91041346166,-0.3530432031210845
FR Yugoslavia,SRB,2000,974.725469278615,-0.4506548996102479
FR Yugoslavia,SRB,2001,1812.42088281393,-0.4050805173697339
FR Yugoslavia,SRB,2002,2390.73459447107,-0.37361766139113683
FR Yugoslavia,SRB,2003,3153.9011312754,-0.3320979838335092
FR Yugoslavia,SRB,2004,3597.08798057009,-0.3079866343532917
FR Yugoslavia,SRB,2005,3807.97417321786,-0.2965134809878997
FR Yugoslavia,SRB,2006,4492.7136699046,-0.25926058565989746
FR Yugoslavia,SRB,2007,6081.08765700202,-0.17284592699134382
FR Yugoslavia,SRB,2008,7376.73517910716,-0.10235689903762309
FR Yugoslavia,SRB,2009,6414.0448463847,-0.15473156469035726
FR Yugoslavia,SRB,2010,5970.92660940072,-0.17883918135358162
FR Yugoslavia,SRB,2011,7082.2861666075,-0.11837624405154404
FR Yugoslavia,SRB,2012,6263.04086072815,-0.16294685780400708
FR Yugoslavia,SRB,2013,7040.41812068781,-0.12065405326188046
FR Yugoslavia,SRB,2014,6886.67809068704,-0.12901819944163964
FR Yugoslavia,SRB,2015,5820.3215576888,-0.18703277067395824
FR Yugoslavia,SRB,2016,5982.37030126471,-0.17821659326389505
FR Yugoslavia,SRB,2017,6548.03653824187,-0.14744181655149577
FR Yugoslavia,SRB,2018,7559.86165747394,-0.09239399845514899
FR Yugoslavia,SRB,2019,7755.632986437,-0.08174316136838276
FR Yugoslavia,SRB,2020,8098.70955668849,-0.06307825942697226
FR Yugoslavia,SRB,2021,9680.52798074468,0.022979747252068937
FR Yugoslavia,SRB,2022,10022.9688543402,0.04161006444833213
FR Yugoslavia,SRB,2023,12281.5058488303,0.1644845921443038
FR Yugoslavia,SRB,2024,13523.7246826854,0.23206686016885142
Serbia and Montenegro,SRB,1990,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1991,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1992,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1993,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1994,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1995,2349.40645150289,-0.3758660974628751
Serbia and Montenegro,SRB,1996,3053.90516860949,-0.3375382120494086
Serbia and Montenegro,SRB,1997,3573.50440240049,-0.3092696866282999
Serbia and Montenegro,SRB,1998,2775.47372982047,-0.35268612931637133
Serbia and Montenegro,SRB,1999,2768.91041346166,-0.3530432031210845
Serbia and Montenegro,SRB,2000,974.725469278615,-0.4506548996102479
Serbia and Montenegro,SRB,2001,1812.42088281393,-0.4050805173697339
Serbia and Montenegro,SRB,2002,2390.73459447107,-0.37361766139113683
Serbia and Montenegro,SRB,2003,3153.9011312754,-0.3320979838335092
Serbia and Montenegro,SRB,2004,3597.08798057009,-0.3079866343532917
Serbia and Montenegro,SRB,2005,3807.97417321786,-0.2965134809878997
Serbia and Montenegro,SRB,2006,4492.7136699046,-0.25926058565989746
Serbia and Montenegro,SRB,2007,6081.08765700202,-0.17284592699134382
Serbia and Montenegro,SRB,2008,7376.73517910716,-0.10235689903762309
Serbia and Montenegro,SRB,2009,6414.0448463847,-0.15473156469035726
Serbia and Montenegro,SRB,2010,5970.92660940072,-0.17883918135358162
Serbia and Montenegro,SRB,2011,7082.2861666075,-0.11837624405154404
Serbia and Montenegro,SRB,2012,6263.04086072815,-0.16294685780400708
Serbia and Montenegro,SRB,2013,7040.41812068781,-0.12065405326188046
Serbia and Montenegro,SRB,2014,6886.67809068704,-0.12901819944163964
Serbia and Montenegro,SRB,2015,5820.3215576888,-0.18703277067395824
Serbia and Montenegro,SRB,2016,5982.37030126471,-0.17821659326389505
Serbia and Montenegro,SRB,2017,6548.03653824187,-0.14744181655149577
Serbia and Montenegro,SRB,2018,7559.86165747394,-0.09239399845514899
Serbia and Montenegro,SRB,2019,7755.632986437,-0.08174316136838276
Serbia and Montenegro,SRB,2020,8098.70955668849,-0.06307825942697226
Serbia and Montenegro,SRB,2021,9680.52798074468,0.022979747252068937
Serbia and Montenegro,SRB,2022,10022.9688543402,0.04161006444833213
Serbia and Montenegro,SRB,2023,12281.5058488303,0.1644845921443038
Serbia and Montenegro,SRB,2024,13523.7246826854,0.23206686016885142
